session,quelle,thema,erstellt,teacher_name,teacher_model,overall_score,themenbezogenheit,logik-des-aufbaus,ausfuehrlichkeit-aussagekraft,sprachbeherrschung,komplexitaet,wortschatz-textverknuepfung,gebrauch-sprachlicher-strukturen
f0531f31993b444393bdd305931cac7a,Kimi-K2.6,Why you should exercise,2026-04-27T05:25:02.493187+00:00,Doubao-Seed-2.0-Pro Evaluator,bytedance/doubao-seed-2-0-pro,4.71,4.5,4.5,5.0,5.5,4.5,4.5,4.5
22b4c67fff3a4701856ea94c4a847d34,GLM-5.1,Why you should exercise,2026-04-27T05:25:02.493187+00:00,Doubao-Seed-2.0-Pro Evaluator,bytedance/doubao-seed-2-0-pro,4.71,4.5,4.5,5.0,5.5,4.5,4.5,4.5
671ad4ae1ab24320a012953001af9c3b,MiniMax-M2.7,Why you should exercise,2026-04-27T05:25:02.493187+00:00,Doubao-Seed-2.0-Pro Evaluator,bytedance/doubao-seed-2-0-pro,5.21,5.0,5.5,5.5,5.5,5.0,5.0,5.0
455dd53d0a074f878c23a719d62770b3,DeepSeek-V3.2,Why you should exercise,2026-04-27T05:25:02.493187+00:00,Doubao-Seed-2.0-Pro Evaluator,bytedance/doubao-seed-2-0-pro,4.86,4.5,4.5,5.5,5.5,4.5,5.0,4.5
d223ec5003f143e69e5003c75ba98c8b,GPT-5.5,Why you should exercise,2026-04-27T05:25:02.493187+00:00,Doubao-Seed-2.0-Pro Evaluator,bytedance/doubao-seed-2-0-pro,4.43,4.5,4.5,5.0,5.0,4.0,4.0,4.0
d65ea9812d6b4e4f9f67b22f7e869cc6,DeepSeek-V4Pro,Why you should exercise,2026-04-27T05:25:02.493187+00:00,Doubao-Seed-2.0-Pro Evaluator,bytedance/doubao-seed-2-0-pro,5.21,5.0,5.5,5.5,5.5,5.0,5.0,5.0
ff5814e804ce44c192e857b8e7448f4a,ClaudeOpus4.6,Why you should exercise,2026-04-27T05:25:02.493187+00:00,Doubao-Seed-2.0-Pro Evaluator,bytedance/doubao-seed-2-0-pro,4.71,4.5,4.5,5.0,5.5,4.5,4.5,4.5
5096896e18e5487d963966671c57c795,ClaudeOpus4.7,Why you should exercise,2026-04-27T05:25:02.493187+00:00,Doubao-Seed-2.0-Pro Evaluator,bytedance/doubao-seed-2-0-pro,4.93,4.5,5.0,5.5,5.5,4.5,5.0,4.5
0b2623ea63634327819c4c56c9eae296,Gemini3.1Pro,Why you should exercise,2026-04-27T05:25:02.493187+00:00,Doubao-Seed-2.0-Pro Evaluator,bytedance/doubao-seed-2-0-pro,5.21,4.5,4.0,5.5,6.0,5.5,5.5,5.5
8405fedf8dda4ec79c4e35f3830ae0ff,Student,Traditional games or modern games in developing children's skills,2026-04-27T05:25:24.033530+00:00,Doubao-Seed-2.0-Pro Evaluator,bytedance/doubao-seed-2-0-pro,4.71,5.0,5.0,5.0,4.5,4.5,4.5,4.5
5ed64fc08dcc48939c0ed3c767dd1840,ChatGPT-3,Traditional games or modern games in developing children's skills,2026-04-27T05:25:24.033530+00:00,Doubao-Seed-2.0-Pro Evaluator,bytedance/doubao-seed-2-0-pro,4.5,4.5,4.5,5.0,5.0,4.0,4.5,4.0
9227e7fe896f4faeb2efafd86a2d23a4,ChatGPT-4,Traditional games or modern games in developing children's skills,2026-04-27T05:25:24.033530+00:00,Doubao-Seed-2.0-Pro Evaluator,bytedance/doubao-seed-2-0-pro,4.5,4.5,4.5,5.0,5.0,4.0,4.5,4.0
f92939d4ffca483c984a5059d586a299,Qwen3.6Plus,Traditional games or modern games in developing children's skills,2026-04-27T05:25:24.033530+00:00,Doubao-Seed-2.0-Pro Evaluator,bytedance/doubao-seed-2-0-pro,5.29,5.5,5.5,5.5,5.5,5.0,5.0,5.0
da87e34f702240d3a594ec2411dd46a8,Kimi-K2.6,Traditional games or modern games in developing children's skills,2026-04-27T05:25:24.033530+00:00,Doubao-Seed-2.0-Pro Evaluator,bytedance/doubao-seed-2-0-pro,5.29,5.5,5.5,5.5,5.5,5.0,5.0,5.0
010e8f8d18354d97bdbc2d27f794b539,GLM-5.1,Traditional games or modern games in developing children's skills,2026-04-27T05:25:24.033530+00:00,Doubao-Seed-2.0-Pro Evaluator,bytedance/doubao-seed-2-0-pro,5.29,5.5,5.5,5.5,5.5,5.0,5.0,5.0
0a9698ecf65d4db4b8f0e58c7ffe9b3d,MiniMax-M2.7,Traditional games or modern games in developing children's skills,2026-04-27T05:25:24.033530+00:00,Doubao-Seed-2.0-Pro Evaluator,bytedance/doubao-seed-2-0-pro,4.79,5.0,5.0,5.0,5.0,4.5,4.5,4.5
0b85695dbef94ad489bfd3f276f2ca72,DeepSeek-V3.2,Traditional games or modern games in developing children's skills,2026-04-27T05:25:24.033530+00:00,Doubao-Seed-2.0-Pro Evaluator,bytedance/doubao-seed-2-0-pro,5.14,5.0,5.0,5.5,5.5,5.0,5.0,5.0
4652b28081db4aacb23e0c9bb059bff6,GPT-5.5,Traditional games or modern games in developing children's skills,2026-04-27T05:25:24.033530+00:00,Doubao-Seed-2.0-Pro Evaluator,bytedance/doubao-seed-2-0-pro,4.5,4.5,4.5,5.0,5.0,4.0,4.5,4.0
2f169c61b7f24b71b0ae5562f2a1c53a,DeepSeek-V4Pro,Traditional games or modern games in developing children's skills,2026-04-27T05:25:24.033530+00:00,Doubao-Seed-2.0-Pro Evaluator,bytedance/doubao-seed-2-0-pro,5.43,5.5,5.5,5.5,5.5,5.5,5.5,5.0
9c4d9671cff5457dbbeedfb524b6317b,ClaudeOpus4.6,Traditional games or modern games in developing children's skills,2026-04-27T05:25:24.033530+00:00,Doubao-Seed-2.0-Pro Evaluator,bytedance/doubao-seed-2-0-pro,4.79,5.0,5.0,5.0,5.0,4.5,4.5,4.5
60960cc6f5694d19aba93eafbaeeca44,ClaudeOpus4.7,Traditional games or modern games in developing children's skills,2026-04-27T05:25:24.033530+00:00,Doubao-Seed-2.0-Pro Evaluator,bytedance/doubao-seed-2-0-pro,5.14,5.0,5.0,5.5,5.5,5.0,5.0,5.0
aeaa3dfc38844826bfb545e44aac0b1e,Gemini3.1Pro,Traditional games or modern games in developing children's skills,2026-04-27T05:25:24.033530+00:00,Doubao-Seed-2.0-Pro Evaluator,bytedance/doubao-seed-2-0-pro,5.14,5.0,5.0,5.5,5.5,5.0,5.0,5.0
6b2a634d6e634071adba7ee24e228b2f,Student,Museums as a form of entertainment or education?,2026-04-27T05:25:53.161331+00:00,Doubao-Seed-2.0-Pro Evaluator,bytedance/doubao-seed-2-0-pro,3.64,4.0,4.0,4.0,3.5,3.0,3.5,3.5
63bc22a2634d42fd9c0d99a08f916456,ChatGPT-3,Museums as a form of entertainment or education?,2026-04-27T05:25:53.161901+00:00,Doubao-Seed-2.0-Pro Evaluator,bytedance/doubao-seed-2-0-pro,4.29,4.5,4.5,4.5,5.0,3.5,4.0,4.0
f4371f8e0b814b47a30c38b3a8f0f772,ChatGPT-4,Museums as a form of entertainment or education?,2026-04-27T05:25:53.161901+00:00,Doubao-Seed-2.0-Pro Evaluator,bytedance/doubao-seed-2-0-pro,4.79,5.0,5.0,5.0,5.0,4.5,4.5,4.5
b4c94f1a12164a3fa1de1ea7492121ce,Qwen3.6Plus,Museums as a form of entertainment or education?,2026-04-27T05:25:53.161901+00:00,Doubao-Seed-2.0-Pro Evaluator,bytedance/doubao-seed-2-0-pro,5.29,5.5,5.5,5.5,5.5,5.0,5.0,5.0
e77dd972b55f474e8ec3ae98ec77dc6f,Kimi-K2.6,Museums as a form of entertainment or education?,2026-04-27T05:25:53.161901+00:00,Doubao-Seed-2.0-Pro Evaluator,bytedance/doubao-seed-2-0-pro,5.43,5.5,5.5,5.5,5.5,5.5,5.5,5.0
fbe56af68fe44b099a78c8534fd1f9e8,GLM-5.1,Museums as a form of entertainment or education?,2026-04-27T05:25:53.161901+00:00,Doubao-Seed-2.0-Pro Evaluator,bytedance/doubao-seed-2-0-pro,5.29,5.5,5.5,5.5,5.5,5.0,5.0,5.0
b4f4003d3a9142e2bc3028c330f393bd,MiniMax-M2.7,Museums as a form of entertainment or education?,2026-04-27T05:25:53.161901+00:00,Doubao-Seed-2.0-Pro Evaluator,bytedance/doubao-seed-2-0-pro,5.29,5.5,5.5,5.5,5.5,5.0,5.0,5.0
a517710d10ba4e5bb47032183a29f7b4,DeepSeek-V3.2,Museums as a form of entertainment or education?,2026-04-27T05:25:53.161901+00:00,Doubao-Seed-2.0-Pro Evaluator,bytedance/doubao-seed-2-0-pro,5.29,5.5,5.5,5.5,5.5,5.0,5.0,5.0
1a0d4d946bd645cca1ea094ebc77ed9e,GPT-5.5,Museums as a form of entertainment or education?,2026-04-27T05:25:53.161901+00:00,Doubao-Seed-2.0-Pro Evaluator,bytedance/doubao-seed-2-0-pro,4.79,5.0,5.0,5.0,5.0,4.5,4.5,4.5
f0c31067a5714fe1aec7552737744b5f,DeepSeek-V4Pro,Museums as a form of entertainment or education?,2026-04-27T05:25:53.161901+00:00,Doubao-Seed-2.0-Pro Evaluator,bytedance/doubao-seed-2-0-pro,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
ce1aff2f2b6b4a62937a82888da9b23a,ClaudeOpus4.6,Museums as a form of entertainment or education?,2026-04-27T05:25:53.161901+00:00,Doubao-Seed-2.0-Pro Evaluator,bytedance/doubao-seed-2-0-pro,5.29,5.5,5.5,5.5,5.5,5.0,5.0,5.0
141c80fb3bed48d0815d31d411327439,ClaudeOpus4.7,Museums as a form of entertainment or education?,2026-04-27T05:25:53.161901+00:00,Doubao-Seed-2.0-Pro Evaluator,bytedance/doubao-seed-2-0-pro,5.29,5.5,5.5,5.5,5.5,5.0,5.0,5.0
220c2a57bc604c95a2918982fbb06b34,Gemini3.1Pro,Museums as a form of entertainment or education?,2026-04-27T05:25:53.161901+00:00,Doubao-Seed-2.0-Pro Evaluator,bytedance/doubao-seed-2-0-pro,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5
495930583b6a40bba1418e18aacc3d5e,Student,Everyone Should Go Camping,2026-04-27T05:26:26.376232+00:00,Doubao-Seed-2.0-Pro Evaluator,bytedance/doubao-seed-2-0-pro,5.21,6.0,5.5,5.5,5.0,5.0,5.0,4.5
e36b9787a4df433b93e55e65be989e0d,ChatGPT-3,Everyone Should Go Camping,2026-04-27T05:26:26.376232+00:00,Doubao-Seed-2.0-Pro Evaluator,bytedance/doubao-seed-2-0-pro,4.14,4.0,4.5,5.0,5.0,3.0,4.0,3.5
4823aef2c50c495395c9975942b95342,ChatGPT-4,Everyone Should Go Camping,2026-04-27T05:26:26.376232+00:00,Doubao-Seed-2.0-Pro Evaluator,bytedance/doubao-seed-2-0-pro,4.71,4.5,5.0,5.5,5.5,4.0,4.5,4.0
ae9d03fbc88c4e4da837621310bde7db,Qwen3.6Plus,Everyone Should Go Camping,2026-04-27T05:26:26.376232+00:00,Doubao-Seed-2.0-Pro Evaluator,bytedance/doubao-seed-2-0-pro,5.14,5.0,5.5,5.5,5.5,5.0,5.0,4.5
d3d361ed33d04188ba8169067e1f2e85,Kimi-K2.6,Everyone Should Go Camping,2026-04-27T05:26:26.376232+00:00,Doubao-Seed-2.0-Pro Evaluator,bytedance/doubao-seed-2-0-pro,4.79,4.5,5.0,5.5,5.5,4.5,4.5,4.0
d2df38f114324e2a99931e020dbe2193,GLM-5.1,Everyone Should Go Camping,2026-04-27T05:26:26.376232+00:00,Doubao-Seed-2.0-Pro Evaluator,bytedance/doubao-seed-2-0-pro,4.36,4.0,4.5,5.0,5.0,4.0,4.0,4.0
64258fcc8ea5401e9fae54c34cc90d44,MiniMax-M2.7,Everyone Should Go Camping,2026-04-27T05:26:26.376232+00:00,Doubao-Seed-2.0-Pro Evaluator,bytedance/doubao-seed-2-0-pro,4.71,4.5,5.0,5.5,5.5,4.0,4.5,4.0
55a186d52a9a4c99aeb26448c99dac05,DeepSeek-V3.2,Everyone Should Go Camping,2026-04-27T05:26:26.376232+00:00,Doubao-Seed-2.0-Pro Evaluator,bytedance/doubao-seed-2-0-pro,4.36,4.0,4.5,5.0,5.0,4.0,4.0,4.0
b23866f6e77240399441050f2952b478,GPT-5.5,Everyone Should Go Camping,2026-04-27T05:26:26.376232+00:00,Doubao-Seed-2.0-Pro Evaluator,bytedance/doubao-seed-2-0-pro,3.79,3.5,4.0,4.5,4.5,3.0,3.5,3.5
93f1bae252f74ddab5566ec75ce0829f,DeepSeek-V4Pro,Everyone Should Go Camping,2026-04-27T05:26:26.376232+00:00,Doubao-Seed-2.0-Pro Evaluator,bytedance/doubao-seed-2-0-pro,4.86,4.5,5.0,5.5,5.5,4.5,4.5,4.5
e84aa0b663c34b90b0d33a37077200ab,ClaudeOpus4.6,Everyone Should Go Camping,2026-04-27T05:26:26.376232+00:00,Doubao-Seed-2.0-Pro Evaluator,bytedance/doubao-seed-2-0-pro,4.79,4.5,5.0,5.5,5.5,4.5,4.5,4.0
edb627e729ba4ea48a9a09d9aa22311a,ClaudeOpus4.7,Everyone Should Go Camping,2026-04-27T05:26:26.376232+00:00,Doubao-Seed-2.0-Pro Evaluator,bytedance/doubao-seed-2-0-pro,4.86,4.5,5.0,5.5,5.5,4.5,4.5,4.5
5e2fc7d70e744732b9d2237dec6fd1ba,Gemini3.1Pro,Everyone Should Go Camping,2026-04-27T05:26:26.376232+00:00,Doubao-Seed-2.0-Pro Evaluator,bytedance/doubao-seed-2-0-pro,4.71,4.5,4.5,5.0,5.5,4.5,4.5,4.5
bd96edd6f62c4b9f99ad56690c6d9a76,Student,Solve traffic and housing problems by moving companies to the rural areas?,2026-04-27T05:26:55.809547+00:00,Doubao-Seed-2.0-Pro Evaluator,bytedance/doubao-seed-2-0-pro,4.71,5.0,5.0,5.0,4.5,4.5,4.5,4.5
eb04158a1ab1409392699eab6e151a3a,ChatGPT-3,Solve traffic and housing problems by moving companies to the rural areas?,2026-04-27T05:26:55.809547+00:00,Doubao-Seed-2.0-Pro Evaluator,bytedance/doubao-seed-2-0-pro,4.36,4.0,4.5,5.0,5.0,4.0,4.0,4.0
718366a739754544b01be1f2ea34831f,ChatGPT-4,Solve traffic and housing problems by moving companies to the rural areas?,2026-04-27T05:26:55.809547+00:00,Doubao-Seed-2.0-Pro Evaluator,bytedance/doubao-seed-2-0-pro,4.43,4.0,4.5,5.0,5.0,4.0,4.5,4.0
8abbba86d457462d993c69e126f808b9,Qwen3.6Plus,Solve traffic and housing problems by moving companies to the rural areas?,2026-04-27T05:26:55.809547+00:00,Doubao-Seed-2.0-Pro Evaluator,bytedance/doubao-seed-2-0-pro,4.64,4.5,4.5,5.0,5.0,4.5,4.5,4.5
74a3e772dc3d48e1a4e8e23319a01551,Kimi-K2.6,Solve traffic and housing problems by moving companies to the rural areas?,2026-04-27T05:26:55.809547+00:00,Doubao-Seed-2.0-Pro Evaluator,bytedance/doubao-seed-2-0-pro,4.64,4.5,4.5,5.0,5.0,4.5,4.5,4.5
07ab67ffc9364636b6aa952e277d02d4,GLM-5.1,Solve traffic and housing problems by moving companies to the rural areas?,2026-04-27T05:26:55.809547+00:00,Doubao-Seed-2.0-Pro Evaluator,bytedance/doubao-seed-2-0-pro,4.36,4.0,4.5,5.0,5.0,4.0,4.0,4.0
484d3104181e4bf689b3d198f692cae3,MiniMax-M2.7,Solve traffic and housing problems by moving companies to the rural areas?,2026-04-27T05:26:55.809547+00:00,Doubao-Seed-2.0-Pro Evaluator,bytedance/doubao-seed-2-0-pro,4.64,4.5,4.5,5.0,5.0,4.5,4.5,4.5
19df0b8b11ac4524a31b4895f9544d80,DeepSeek-V3.2,Solve traffic and housing problems by moving companies to the rural areas?,2026-04-27T05:26:55.809547+00:00,Doubao-Seed-2.0-Pro Evaluator,bytedance/doubao-seed-2-0-pro,4.71,4.5,5.0,5.0,5.0,4.5,4.5,4.5
2732270ab1224e3284cc47874f632a7e,GPT-5.5,Solve traffic and housing problems by moving companies to the rural areas?,2026-04-27T05:26:55.809547+00:00,Doubao-Seed-2.0-Pro Evaluator,bytedance/doubao-seed-2-0-pro,4.29,4.0,4.5,5.0,4.5,4.0,4.0,4.0
19c2cac3fe604eb391494a6f3ba85e4b,DeepSeek-V4Pro,Solve traffic and housing problems by moving companies to the rural areas?,2026-04-27T05:26:55.809547+00:00,Doubao-Seed-2.0-Pro Evaluator,bytedance/doubao-seed-2-0-pro,4.71,4.5,5.0,5.0,5.0,4.5,4.5,4.5
ddd60793f8c84b20ace90aa098768828,ClaudeOpus4.6,Solve traffic and housing problems by moving companies to the rural areas?,2026-04-27T05:26:55.809547+00:00,Doubao-Seed-2.0-Pro Evaluator,bytedance/doubao-seed-2-0-pro,4.43,4.5,4.5,5.0,5.0,4.0,4.0,4.0
d327dcceec744b0da14a6968fcfc6cdf,ClaudeOpus4.7,Solve traffic and housing problems by moving companies to the rural areas?,2026-04-27T05:26:55.809547+00:00,Doubao-Seed-2.0-Pro Evaluator,bytedance/doubao-seed-2-0-pro,4.64,4.5,4.5,5.0,5.0,4.5,4.5,4.5
21b26a394ff2410999c4d4c17dac101e,Gemini3.1Pro,Solve traffic and housing problems by moving companies to the rural areas?,2026-04-27T05:26:55.809547+00:00,Doubao-Seed-2.0-Pro Evaluator,bytedance/doubao-seed-2-0-pro,4.29,4.0,3.5,4.5,5.0,4.5,4.0,4.5
bb82380a123f4c4f9b0ec092c1b7d8b4,Student,Giving mobile phones to the unemployed,2026-04-27T05:27:25.435130+00:00,Doubao-Seed-2.0-Pro Evaluator,bytedance/doubao-seed-2-0-pro,4.14,5.0,4.5,4.0,4.0,4.0,4.0,3.5
cb19c6a9f3604f34836b015a8137b343,ChatGPT-3,Giving mobile phones to the unemployed,2026-04-27T05:27:25.435130+00:00,Doubao-Seed-2.0-Pro Evaluator,bytedance/doubao-seed-2-0-pro,4.0,4.0,4.0,4.5,5.0,3.0,4.0,3.5
491087adda4140ffb2ba2c24fb1df48e,ChatGPT-4,Giving mobile phones to the unemployed,2026-04-27T05:27:25.435130+00:00,Doubao-Seed-2.0-Pro Evaluator,bytedance/doubao-seed-2-0-pro,4.43,4.5,4.5,5.0,5.0,3.5,4.5,4.0
15ab508c7a994b3cb50a01707af4c56e,Qwen3.6Plus,Giving mobile phones to the unemployed,2026-04-27T05:27:25.435130+00:00,Doubao-Seed-2.0-Pro Evaluator,bytedance/doubao-seed-2-0-pro,5.36,5.5,5.5,5.5,5.5,5.0,5.5,5.0
a7234ba412cb40a3af49cc5a2ec4c13c,Kimi-K2.6,Giving mobile phones to the unemployed,2026-04-27T05:27:25.435130+00:00,Doubao-Seed-2.0-Pro Evaluator,bytedance/doubao-seed-2-0-pro,4.71,4.5,5.0,5.0,5.5,4.0,4.5,4.5
6cba7bfd50f84f4fb3732eab06642551,GLM-5.1,Giving mobile phones to the unemployed,2026-04-27T05:27:25.435130+00:00,Doubao-Seed-2.0-Pro Evaluator,bytedance/doubao-seed-2-0-pro,4.5,4.5,4.5,5.0,5.0,4.0,4.5,4.0
2a02c4be7c04499189058e0b48dbfec4,MiniMax-M2.7,Giving mobile phones to the unemployed,2026-04-27T05:27:25.435130+00:00,Doubao-Seed-2.0-Pro Evaluator,bytedance/doubao-seed-2-0-pro,4.64,5.0,5.0,5.0,5.0,4.0,4.5,4.0
15568c4bbf9e4d27b9cbeb0e9ada9a95,DeepSeek-V3.2,Giving mobile phones to the unemployed,2026-04-27T05:27:25.435130+00:00,Doubao-Seed-2.0-Pro Evaluator,bytedance/doubao-seed-2-0-pro,5.0,5.0,5.0,5.5,5.5,4.5,5.0,4.5
