session,quelle,thema,erstellt,teacher_name,teacher_model,overall_score,themenbezogenheit,logik-des-aufbaus,ausfuehrlichkeit-aussagekraft,sprachbeherrschung,komplexitaet,wortschatz-textverknuepfung,gebrauch-sprachlicher-strukturen
8febf43e575e44e1b812de5994bfa4ce,Student,Why you should exercise,2026-04-27T05:14:24.663895+00:00,Qwen3.5-Flash Evaluator,ali/qwen3.5-flash,4.0,5.0,4.5,4.0,3.5,3.5,4.0,3.5
d12c9f68f4c0423fade9f13d87249c67,ChatGPT-3,Why you should exercise,2026-04-27T05:14:24.663895+00:00,Qwen3.5-Flash Evaluator,ali/qwen3.5-flash,5.29,5.5,5.5,5.5,5.5,4.5,5.0,5.5
1b6552e66b404987a856388ecbc2f6fb,ChatGPT-4,Why you should exercise,2026-04-27T05:14:24.663895+00:00,Qwen3.5-Flash Evaluator,ali/qwen3.5-flash,5.93,6.0,6.0,6.0,6.0,5.5,6.0,6.0
fd70c40735a44a619dab20e16ceef7f5,Qwen3.6Plus,Why you should exercise,2026-04-27T05:14:24.663895+00:00,Qwen3.5-Flash Evaluator,ali/qwen3.5-flash,5.93,6.0,6.0,6.0,6.0,5.5,6.0,6.0
1d333c2a74ef43cfaf78f17515a7fb14,Kimi-K2.6,Why you should exercise,2026-04-27T05:14:24.663895+00:00,Qwen3.5-Flash Evaluator,ali/qwen3.5-flash,5.93,6.0,6.0,6.0,6.0,5.5,6.0,6.0
965c43c987f949478bd8921a99e08630,GLM-5.1,Why you should exercise,2026-04-27T05:14:24.663895+00:00,Qwen3.5-Flash Evaluator,ali/qwen3.5-flash,5.93,6.0,6.0,6.0,6.0,5.5,6.0,6.0
fdccecea57cf465f84c19f126ddcb4d5,MiniMax-M2.7,Why you should exercise,2026-04-27T05:14:24.663895+00:00,Qwen3.5-Flash Evaluator,ali/qwen3.5-flash,5.93,6.0,6.0,6.0,6.0,5.5,6.0,6.0
aa137022934f42c594a20e3b180b80b9,DeepSeek-V3.2,Why you should exercise,2026-04-27T05:14:24.663895+00:00,Qwen3.5-Flash Evaluator,ali/qwen3.5-flash,5.93,6.0,6.0,6.0,6.0,5.5,6.0,6.0
4574f6cc6aa24640942541897f5b1023,GPT-5.5,Why you should exercise,2026-04-27T05:14:24.663895+00:00,Qwen3.5-Flash Evaluator,ali/qwen3.5-flash,5.93,6.0,6.0,6.0,6.0,5.5,6.0,6.0
66710595f2bc4b4cba6c4054f9a4ba5f,DeepSeek-V4Pro,Why you should exercise,2026-04-27T05:14:24.663895+00:00,Qwen3.5-Flash Evaluator,ali/qwen3.5-flash,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
922b1e5fc876444cadb6db48dfe44f9c,ClaudeOpus4.6,Why you should exercise,2026-04-27T05:14:24.663895+00:00,Qwen3.5-Flash Evaluator,ali/qwen3.5-flash,5.93,6.0,6.0,6.0,6.0,5.5,6.0,6.0
644e5d79a55f438381aa43aa320bb4f5,ClaudeOpus4.7,Why you should exercise,2026-04-27T05:14:24.663895+00:00,Qwen3.5-Flash Evaluator,ali/qwen3.5-flash,5.93,6.0,6.0,6.0,6.0,5.5,6.0,6.0
c12b84ad0b754e5f99d24d170872159e,Gemini3.1Pro,Why you should exercise,2026-04-27T05:14:24.663895+00:00,Qwen3.5-Flash Evaluator,ali/qwen3.5-flash,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
17c29aa51e334693acd976d036bcb5a0,Student,Traditional games or modern games in developing children's skills,2026-04-27T05:14:45.380321+00:00,Qwen3.5-Flash Evaluator,ali/qwen3.5-flash,4.86,5.5,5.0,5.0,4.5,4.5,5.0,4.5
a3680c238f2b4712bd5f5a85de629ef3,ChatGPT-3,Traditional games or modern games in developing children's skills,2026-04-27T05:14:45.380321+00:00,Qwen3.5-Flash Evaluator,ali/qwen3.5-flash,4.5,4.5,4.5,5.0,5.0,3.5,4.5,4.5
a0d0c76951844dd196e0db9c6f0dab44,ChatGPT-4,Traditional games or modern games in developing children's skills,2026-04-27T05:14:45.380321+00:00,Qwen3.5-Flash Evaluator,ali/qwen3.5-flash,5.43,5.5,5.5,5.5,5.5,5.0,5.5,5.5
80967f7c388d42189ef5e8e8a89128f8,Qwen3.6Plus,Traditional games or modern games in developing children's skills,2026-04-27T05:14:45.380321+00:00,Qwen3.5-Flash Evaluator,ali/qwen3.5-flash,5.93,6.0,6.0,6.0,6.0,5.5,6.0,6.0
7d829ae3365948b1bfae828f3cccd44b,Kimi-K2.6,Traditional games or modern games in developing children's skills,2026-04-27T05:14:45.380321+00:00,Qwen3.5-Flash Evaluator,ali/qwen3.5-flash,5.93,6.0,6.0,6.0,6.0,5.5,6.0,6.0
d23929ab3d384c21b9ccabc871128b48,GLM-5.1,Traditional games or modern games in developing children's skills,2026-04-27T05:14:45.380321+00:00,Qwen3.5-Flash Evaluator,ali/qwen3.5-flash,5.43,5.5,5.5,5.5,5.5,5.0,5.5,5.5
ef856ae8d6184a79944d4d9ec40e520c,MiniMax-M2.7,Traditional games or modern games in developing children's skills,2026-04-27T05:14:45.380321+00:00,Qwen3.5-Flash Evaluator,ali/qwen3.5-flash,5.43,5.5,5.5,5.5,5.5,5.0,5.5,5.5
93f0510489ed424ebe136072e4bb0461,DeepSeek-V3.2,Traditional games or modern games in developing children's skills,2026-04-27T05:14:45.380321+00:00,Qwen3.5-Flash Evaluator,ali/qwen3.5-flash,5.93,6.0,6.0,6.0,6.0,5.5,6.0,6.0
426fa237feac46c993c9e765ad6f444f,GPT-5.5,Traditional games or modern games in developing children's skills,2026-04-27T05:14:45.380321+00:00,Qwen3.5-Flash Evaluator,ali/qwen3.5-flash,5.43,5.5,5.5,5.5,5.5,5.0,5.5,5.5
a64fb10276d74ce0b12915f967eacf2e,DeepSeek-V4Pro,Traditional games or modern games in developing children's skills,2026-04-27T05:14:45.380321+00:00,Qwen3.5-Flash Evaluator,ali/qwen3.5-flash,5.93,6.0,6.0,6.0,6.0,5.5,6.0,6.0
de9ab00a2fc040b88b2e355f72a27362,ClaudeOpus4.6,Traditional games or modern games in developing children's skills,2026-04-27T05:14:45.380321+00:00,Qwen3.5-Flash Evaluator,ali/qwen3.5-flash,5.43,5.5,5.5,5.5,5.5,5.0,5.5,5.5
7b70e2414e5741f8967e270a3393fb55,ClaudeOpus4.7,Traditional games or modern games in developing children's skills,2026-04-27T05:14:45.380321+00:00,Qwen3.5-Flash Evaluator,ali/qwen3.5-flash,5.43,5.5,5.5,5.5,5.5,5.0,5.5,5.5
46ca1a1b66a64b6dbd7e41785b10d92e,Gemini3.1Pro,Traditional games or modern games in developing children's skills,2026-04-27T05:14:45.380321+00:00,Qwen3.5-Flash Evaluator,ali/qwen3.5-flash,5.93,6.0,6.0,6.0,6.0,5.5,6.0,6.0
e210e4ca3b1e475699a0cf5414580c5e,Student,Museums as a form of entertainment or education?,2026-04-27T05:16:12.043753+00:00,Qwen3.5-Flash Evaluator,ali/qwen3.5-flash,3.57,4.0,4.0,3.5,3.5,3.0,3.5,3.5
7f42701da0684c1c82192cf3acb51fcc,ChatGPT-3,Museums as a form of entertainment or education?,2026-04-27T05:16:12.043753+00:00,Qwen3.5-Flash Evaluator,ali/qwen3.5-flash,4.93,5.0,5.0,5.0,5.0,4.5,5.0,5.0
6a3c98b485164d6486d93cd49e769234,ChatGPT-4,Museums as a form of entertainment or education?,2026-04-27T05:16:12.043753+00:00,Qwen3.5-Flash Evaluator,ali/qwen3.5-flash,5.93,6.0,6.0,6.0,6.0,5.5,6.0,6.0
d584892d31084131bdab8cd90c879e5d,Qwen3.6Plus,Museums as a form of entertainment or education?,2026-04-27T05:16:12.043753+00:00,Qwen3.5-Flash Evaluator,ali/qwen3.5-flash,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
fb0550d8d7024087970a2e1bc64c2d88,Kimi-K2.6,Museums as a form of entertainment or education?,2026-04-27T05:16:12.043753+00:00,Qwen3.5-Flash Evaluator,ali/qwen3.5-flash,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
9392c1a960a841bdbb0f7b0bacd90140,GLM-5.1,Museums as a form of entertainment or education?,2026-04-27T05:16:12.043753+00:00,Qwen3.5-Flash Evaluator,ali/qwen3.5-flash,5.43,5.5,5.5,5.5,5.5,5.0,5.5,5.5
5e3a81b76b9546898945c546010ffcc9,MiniMax-M2.7,Museums as a form of entertainment or education?,2026-04-27T05:16:12.043753+00:00,Qwen3.5-Flash Evaluator,ali/qwen3.5-flash,5.43,5.5,5.5,5.5,5.5,5.0,5.5,5.5
9044062adc1b4cbb9f17cd1e7ae62adc,DeepSeek-V3.2,Museums as a form of entertainment or education?,2026-04-27T05:16:12.043753+00:00,Qwen3.5-Flash Evaluator,ali/qwen3.5-flash,5.93,6.0,6.0,6.0,6.0,5.5,6.0,6.0
14fdd26c2f4444fa801b9b0fc2d8c421,GPT-5.5,Museums as a form of entertainment or education?,2026-04-27T05:16:12.043753+00:00,Qwen3.5-Flash Evaluator,ali/qwen3.5-flash,5.43,5.5,5.5,5.5,5.5,5.0,5.5,5.5
dfd8c20d7a454506955c63c2d61b6aa2,DeepSeek-V4Pro,Museums as a form of entertainment or education?,2026-04-27T05:16:12.043753+00:00,Qwen3.5-Flash Evaluator,ali/qwen3.5-flash,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
fa225f5922f042ceae11aa73ee0caa70,ClaudeOpus4.6,Museums as a form of entertainment or education?,2026-04-27T05:16:12.043753+00:00,Qwen3.5-Flash Evaluator,ali/qwen3.5-flash,5.43,5.5,5.5,5.5,5.5,5.0,5.5,5.5
30b1b59b04604666ab11e982dfa33b1a,ClaudeOpus4.7,Museums as a form of entertainment or education?,2026-04-27T05:16:12.043753+00:00,Qwen3.5-Flash Evaluator,ali/qwen3.5-flash,5.93,6.0,6.0,6.0,6.0,5.5,6.0,6.0
cdc4b290a3a14684bbeec663c02eebee,Gemini3.1Pro,Museums as a form of entertainment or education?,2026-04-27T05:16:12.043753+00:00,Qwen3.5-Flash Evaluator,ali/qwen3.5-flash,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
7a3b5b00719b4a8992b0203e82466829,Student,Everyone Should Go Camping,2026-04-27T05:16:31.281772+00:00,Qwen3.5-Flash Evaluator,ali/qwen3.5-flash,4.29,5.5,4.5,4.5,4.0,3.5,4.0,4.0
56ee5dd5e1194e4bbb245ae91aea911c,ChatGPT-3,Everyone Should Go Camping,2026-04-27T05:16:31.281772+00:00,Qwen3.5-Flash Evaluator,ali/qwen3.5-flash,4.0,4.0,4.0,4.5,4.5,3.0,4.0,4.0
2685a33be2b74757a5c1f23b4b85d3df,ChatGPT-4,Everyone Should Go Camping,2026-04-27T05:16:31.283491+00:00,Qwen3.5-Flash Evaluator,ali/qwen3.5-flash,5.43,5.5,5.5,5.5,5.5,5.0,5.5,5.5
c6f6e6c7ff1b468ab42bf5f2dc1754fc,Qwen3.6Plus,Everyone Should Go Camping,2026-04-27T05:16:31.283491+00:00,Qwen3.5-Flash Evaluator,ali/qwen3.5-flash,5.93,6.0,6.0,6.0,6.0,5.5,6.0,6.0
e1cdc3f619714254bb9c88149f0f44f4,Kimi-K2.6,Everyone Should Go Camping,2026-04-27T05:16:31.283491+00:00,Qwen3.5-Flash Evaluator,ali/qwen3.5-flash,5.43,5.5,5.5,5.5,5.5,5.0,5.5,5.5
f39676d204ec40e1a4bbc21449e5253f,GLM-5.1,Everyone Should Go Camping,2026-04-27T05:16:31.283491+00:00,Qwen3.5-Flash Evaluator,ali/qwen3.5-flash,4.93,5.0,5.0,5.0,5.0,4.5,5.0,5.0
997dfae95216410cb0ef8260359ef504,MiniMax-M2.7,Everyone Should Go Camping,2026-04-27T05:16:31.283491+00:00,Qwen3.5-Flash Evaluator,ali/qwen3.5-flash,5.43,5.5,5.5,5.5,5.5,5.0,5.5,5.5
fd36756f74674f35ac697dc0822b92e7,DeepSeek-V3.2,Everyone Should Go Camping,2026-04-27T05:16:31.283491+00:00,Qwen3.5-Flash Evaluator,ali/qwen3.5-flash,5.43,5.5,5.5,5.5,5.5,5.0,5.5,5.5
7298c82f06b5480cb6c1f8e342cbaf6a,GPT-5.5,Everyone Should Go Camping,2026-04-27T05:16:31.283491+00:00,Qwen3.5-Flash Evaluator,ali/qwen3.5-flash,4.93,5.0,5.0,5.0,5.0,4.5,5.0,5.0
a3b67419b5d24eadbfe0fe0f8d79d385,DeepSeek-V4Pro,Everyone Should Go Camping,2026-04-27T05:16:31.283491+00:00,Qwen3.5-Flash Evaluator,ali/qwen3.5-flash,5.43,5.5,5.5,5.5,5.5,5.0,5.5,5.5
8996120a34a142fbb829da237d077c04,ClaudeOpus4.6,Everyone Should Go Camping,2026-04-27T05:16:31.283491+00:00,Qwen3.5-Flash Evaluator,ali/qwen3.5-flash,5.43,5.5,5.5,5.5,5.5,5.0,5.5,5.5
df58693bf8d446ac9b1a61b9f16e1b47,ClaudeOpus4.7,Everyone Should Go Camping,2026-04-27T05:16:31.283491+00:00,Qwen3.5-Flash Evaluator,ali/qwen3.5-flash,5.43,5.5,5.5,5.5,5.5,5.0,5.5,5.5
e94416c0feb44759b221d32137782a27,Gemini3.1Pro,Everyone Should Go Camping,2026-04-27T05:16:31.283491+00:00,Qwen3.5-Flash Evaluator,ali/qwen3.5-flash,5.93,6.0,6.0,6.0,6.0,5.5,6.0,6.0
b148dfa849904a069b4852a66cd3fb14,Student,Solve traffic and housing problems by moving companies to the rural areas?,2026-04-27T05:16:52.118045+00:00,Qwen3.5-Flash Evaluator,ali/qwen3.5-flash,4.5,5.0,4.5,4.5,4.5,4.0,4.5,4.5
13bccbddb81f4bf79375fbbcc9e73fab,ChatGPT-3,Solve traffic and housing problems by moving companies to the rural areas?,2026-04-27T05:16:52.118045+00:00,Qwen3.5-Flash Evaluator,ali/qwen3.5-flash,4.5,4.5,4.5,5.0,5.0,3.5,4.5,4.5
2603e45278a14f57b573ad180008d6d2,ChatGPT-4,Solve traffic and housing problems by moving companies to the rural areas?,2026-04-27T05:16:52.118045+00:00,Qwen3.5-Flash Evaluator,ali/qwen3.5-flash,5.14,5.5,5.0,5.5,5.5,4.5,5.0,5.0
312cf2f059fd44f59cc2784291ded6f3,Qwen3.6Plus,Solve traffic and housing problems by moving companies to the rural areas?,2026-04-27T05:16:52.118045+00:00,Qwen3.5-Flash Evaluator,ali/qwen3.5-flash,5.43,5.5,5.5,5.5,5.5,5.0,5.5,5.5
8b3f26439cb04053baaaadc935d55319,Kimi-K2.6,Solve traffic and housing problems by moving companies to the rural areas?,2026-04-27T05:16:52.118045+00:00,Qwen3.5-Flash Evaluator,ali/qwen3.5-flash,5.43,5.5,5.5,5.5,5.5,5.0,5.5,5.5
180b9f2e769c42289b0e9c57df8dca15,GLM-5.1,Solve traffic and housing problems by moving companies to the rural areas?,2026-04-27T05:16:52.118045+00:00,Qwen3.5-Flash Evaluator,ali/qwen3.5-flash,4.5,4.5,4.5,5.0,5.0,3.5,4.5,4.5
932c0981ff5a433d85fc8d783f42a507,MiniMax-M2.7,Solve traffic and housing problems by moving companies to the rural areas?,2026-04-27T05:16:52.118045+00:00,Qwen3.5-Flash Evaluator,ali/qwen3.5-flash,5.43,5.5,5.5,5.5,5.5,5.0,5.5,5.5
e37062a6cd2048b3a4940280c37b7719,DeepSeek-V3.2,Solve traffic and housing problems by moving companies to the rural areas?,2026-04-27T05:16:52.118045+00:00,Qwen3.5-Flash Evaluator,ali/qwen3.5-flash,5.43,5.5,5.5,5.5,5.5,5.0,5.5,5.5
c8971b3a680146918820a36d8c8e6c30,GPT-5.5,Solve traffic and housing problems by moving companies to the rural areas?,2026-04-27T05:16:52.118045+00:00,Qwen3.5-Flash Evaluator,ali/qwen3.5-flash,5.43,5.5,5.5,5.5,5.5,5.0,5.5,5.5
68bc9d17de7d40e0be2786c780e515fc,DeepSeek-V4Pro,Solve traffic and housing problems by moving companies to the rural areas?,2026-04-27T05:16:52.118045+00:00,Qwen3.5-Flash Evaluator,ali/qwen3.5-flash,5.43,5.5,5.5,5.5,5.5,5.0,5.5,5.5
a3971ba1297a496698c696d9345beed5,ClaudeOpus4.6,Solve traffic and housing problems by moving companies to the rural areas?,2026-04-27T05:16:52.118045+00:00,Qwen3.5-Flash Evaluator,ali/qwen3.5-flash,5.43,5.5,5.5,5.5,5.5,5.0,5.5,5.5
76532e5d0ad045e3855e4cc6b0e5bc87,ClaudeOpus4.7,Solve traffic and housing problems by moving companies to the rural areas?,2026-04-27T05:16:52.118045+00:00,Qwen3.5-Flash Evaluator,ali/qwen3.5-flash,5.43,5.5,5.5,5.5,5.5,5.0,5.5,5.5
be929400d0314e9fb1f5a6213856e85e,Gemini3.1Pro,Solve traffic and housing problems by moving companies to the rural areas?,2026-04-27T05:16:52.118045+00:00,Qwen3.5-Flash Evaluator,ali/qwen3.5-flash,5.29,5.5,5.0,5.5,5.5,5.0,5.0,5.5
e26085413112486c96dec5136165b477,Student,Giving mobile phones to the unemployed,2026-04-27T05:17:17.480800+00:00,Qwen3.5-Flash Evaluator,ali/qwen3.5-flash,3.64,4.5,4.0,3.5,3.5,3.0,3.5,3.5
2ddd160b75604a4995468fc27f0d0d11,ChatGPT-3,Giving mobile phones to the unemployed,2026-04-27T05:17:17.480800+00:00,Qwen3.5-Flash Evaluator,ali/qwen3.5-flash,4.71,5.0,5.0,5.0,5.0,4.0,4.5,4.5
0f3f0fed37894a92815b3581f3bad87e,ChatGPT-4,Giving mobile phones to the unemployed,2026-04-27T05:17:17.480800+00:00,Qwen3.5-Flash Evaluator,ali/qwen3.5-flash,5.93,6.0,6.0,6.0,6.0,5.5,6.0,6.0
a39d06679a6941d5bae713a43805cfde,Qwen3.6Plus,Giving mobile phones to the unemployed,2026-04-27T05:17:17.480800+00:00,Qwen3.5-Flash Evaluator,ali/qwen3.5-flash,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
aea373b4a9614532a0bfa26a5323ef14,Kimi-K2.6,Giving mobile phones to the unemployed,2026-04-27T05:17:17.480800+00:00,Qwen3.5-Flash Evaluator,ali/qwen3.5-flash,5.43,5.5,5.5,5.5,5.5,5.0,5.5,5.5
f92358fe86d14dba881f2db9775806ed,GLM-5.1,Giving mobile phones to the unemployed,2026-04-27T05:17:17.480800+00:00,Qwen3.5-Flash Evaluator,ali/qwen3.5-flash,5.43,5.5,5.5,5.5,5.5,5.0,5.5,5.5
5a55f9a314394d9dbdd9b0ff76349a26,MiniMax-M2.7,Giving mobile phones to the unemployed,2026-04-27T05:17:17.480800+00:00,Qwen3.5-Flash Evaluator,ali/qwen3.5-flash,5.43,5.5,5.5,5.5,5.5,5.0,5.5,5.5
a3ff03c4faaa483f8451a818e4cf22df,DeepSeek-V3.2,Giving mobile phones to the unemployed,2026-04-27T05:17:17.480800+00:00,Qwen3.5-Flash Evaluator,ali/qwen3.5-flash,5.93,6.0,6.0,6.0,6.0,5.5,6.0,6.0
70410d37a8034d388b53ac84c228ad2f,GPT-5.5,Giving mobile phones to the unemployed,2026-04-27T05:17:17.480800+00:00,Qwen3.5-Flash Evaluator,ali/qwen3.5-flash,5.43,5.5,5.5,5.5,5.5,5.0,5.5,5.5
95dc3b2c1b214fb3b7bdba6597920f23,DeepSeek-V4Pro,Giving mobile phones to the unemployed,2026-04-27T05:17:17.480800+00:00,Qwen3.5-Flash Evaluator,ali/qwen3.5-flash,5.93,6.0,6.0,6.0,6.0,5.5,6.0,6.0
204a466019344f0e8f52ec4955f7c69b,ClaudeOpus4.6,Giving mobile phones to the unemployed,2026-04-27T05:17:17.480800+00:00,Qwen3.5-Flash Evaluator,ali/qwen3.5-flash,5.43,5.5,5.5,5.5,5.5,5.0,5.5,5.5
43642c0c829c459199b18ef66bb91ae4,ClaudeOpus4.7,Giving mobile phones to the unemployed,2026-04-27T05:17:17.480800+00:00,Qwen3.5-Flash Evaluator,ali/qwen3.5-flash,5.43,5.5,5.5,5.5,5.5,5.0,5.5,5.5
6d5bac263b89432a92f9b306d90e1c86,Gemini3.1Pro,Giving mobile phones to the unemployed,2026-04-27T05:17:17.482497+00:00,Qwen3.5-Flash Evaluator,ali/qwen3.5-flash,5.93,6.0,6.0,6.0,6.0,5.5,6.0,6.0
9c7a0ee40b7d49b6bcd8e3be2ba9e633,Student,International sporting occasions help to ease international tensions,2026-04-27T05:17:38.594771+00:00,Qwen3.5-Flash Evaluator,ali/qwen3.5-flash,3.0,4.0,3.5,3.0,2.5,2.5,3.0,2.5
45fad5e9b82945a19227c3f9fdcd8ee2,ChatGPT-3,International sporting occasions help to ease international tensions,2026-04-27T05:17:38.594771+00:00,Qwen3.5-Flash Evaluator,ali/qwen3.5-flash,4.71,5.0,5.0,5.0,5.0,4.0,4.5,4.5
d4d2bf3e4df242b6ab76ba0c5c250587,ChatGPT-4,International sporting occasions help to ease international tensions,2026-04-27T05:17:38.594771+00:00,Qwen3.5-Flash Evaluator,ali/qwen3.5-flash,5.93,6.0,6.0,6.0,6.0,5.5,6.0,6.0
