session,quelle,thema,erstellt,teacher_name,teacher_model,overall_score,themenbezogenheit,logik-des-aufbaus,ausfuehrlichkeit-aussagekraft,sprachbeherrschung,komplexitaet,wortschatz-textverknuepfung,gebrauch-sprachlicher-strukturen
1ee0662b99aa4de6b750382ac3b7a693,ClaudeOpus4.7,Locker checks,2026-04-27T01:19:06.466218+00:00,Kimi-K2.5 Evaluator,Kimi-K2.5,5.29,5.5,5.5,5.5,5.5,5.0,5.0,5.0
9f2143a208c54b848d7fb1c0df429bf2,Gemini3.1Pro,Locker checks,2026-04-27T01:19:06.466218+00:00,Kimi-K2.5 Evaluator,Kimi-K2.5,4.57,5.0,4.5,4.5,4.5,4.5,5.0,4.0
2cdcdff2283f4a5ba461b509436a69e8,Student,Why you should exercise,2026-04-27T01:19:54.597105+00:00,Kimi-K2.5 Evaluator,Kimi-K2.5,4.43,5.5,5.0,4.5,4.0,4.0,4.0,4.0
a9de69acf09444d483d70a4d0cdb83e1,ChatGPT-3,Why you should exercise,2026-04-27T01:19:54.597105+00:00,Kimi-K2.5 Evaluator,Kimi-K2.5,4.71,5.0,5.0,5.0,5.0,4.0,4.5,4.5
52e318ed8db34980801889e2f90fbf65,ChatGPT-4,Why you should exercise,2026-04-27T01:19:54.597105+00:00,Kimi-K2.5 Evaluator,Kimi-K2.5,5.29,5.5,5.5,5.5,5.5,5.0,5.0,5.0
4a22c6e2a47c4d38b47f36e6f03c7444,Qwen3.6Plus,Why you should exercise,2026-04-27T01:19:54.597105+00:00,Kimi-K2.5 Evaluator,Kimi-K2.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5
d00d1c0a1ea84c0b80a0c472352b1e77,Kimi-K2.6,Why you should exercise,2026-04-27T01:19:54.597105+00:00,Kimi-K2.5 Evaluator,Kimi-K2.5,5.29,5.5,5.5,5.5,5.5,5.0,5.0,5.0
8cacf991c9764e119fb61d4c213a6a64,GLM-5.1,Why you should exercise,2026-04-27T01:19:54.597105+00:00,Kimi-K2.5 Evaluator,Kimi-K2.5,4.79,5.0,5.0,5.0,5.0,4.5,4.5,4.5
8b1454b6d2124fd0812fc4c5c5ac03f2,MiniMax-M2.7,Why you should exercise,2026-04-27T01:19:54.597105+00:00,Kimi-K2.5 Evaluator,Kimi-K2.5,4.93,5.5,5.5,5.0,5.0,4.5,4.5,4.5
34d43c1f7b3243ffbbd937f63a050f61,DeepSeek-V3.2,Why you should exercise,2026-04-27T01:19:54.597105+00:00,Kimi-K2.5 Evaluator,Kimi-K2.5,4.79,5.0,5.0,5.0,5.0,4.5,4.5,4.5
61678a2ad9a84833896110ddd6e97801,GPT-5.5,Why you should exercise,2026-04-27T01:19:54.597105+00:00,Kimi-K2.5 Evaluator,Kimi-K2.5,4.71,5.0,5.0,5.0,5.0,4.0,4.5,4.5
764fad7938e1428097bf2d72c0443e12,DeepSeek-V4Pro,Why you should exercise,2026-04-27T01:19:54.597105+00:00,Kimi-K2.5 Evaluator,Kimi-K2.5,5.29,5.5,5.5,5.5,5.5,5.0,5.0,5.0
c20d8b5ebbad4b898154dcd6d26697ee,ClaudeOpus4.6,Why you should exercise,2026-04-27T01:19:54.597105+00:00,Kimi-K2.5 Evaluator,Kimi-K2.5,4.71,5.0,5.0,5.0,5.0,4.0,4.5,4.5
2bd918bcd16241d185c12819b3394b8e,ClaudeOpus4.7,Why you should exercise,2026-04-27T01:19:54.597105+00:00,Kimi-K2.5 Evaluator,Kimi-K2.5,5.29,5.5,5.5,5.5,5.5,5.0,5.0,5.0
6e492f9bfc4c4922a46acc1cf22efe7c,Gemini3.1Pro,Why you should exercise,2026-04-27T01:19:54.597105+00:00,Kimi-K2.5 Evaluator,Kimi-K2.5,5.5,5.5,5.0,5.5,5.5,6.0,5.5,5.5
cfe0d51059e7489bba8009a8e1eb16b5,Student,Traditional games or modern games in developing children's skills,2026-04-27T01:20:48.913236+00:00,Kimi-K2.5 Evaluator,Kimi-K2.5,4.29,5.0,4.5,4.5,4.0,4.0,4.0,4.0
975c9756d9b54f4881c13b4f0bafca38,ChatGPT-3,Traditional games or modern games in developing children's skills,2026-04-27T01:20:48.913236+00:00,Kimi-K2.5 Evaluator,Kimi-K2.5,3.79,4.0,4.0,4.0,4.0,3.5,3.5,3.5
d5ca1156eb9646679b8f6cb48ecdabdc,ChatGPT-4,Traditional games or modern games in developing children's skills,2026-04-27T01:20:48.913236+00:00,Kimi-K2.5 Evaluator,Kimi-K2.5,4.29,4.5,4.5,4.5,4.5,4.0,4.0,4.0
7230ab04856c47ed9989b2fc14fe04c7,Qwen3.6Plus,Traditional games or modern games in developing children's skills,2026-04-27T01:20:48.913236+00:00,Kimi-K2.5 Evaluator,Kimi-K2.5,4.79,5.0,5.0,5.0,5.0,4.5,4.5,4.5
f820205bc2714e70a00b865f536512b5,Kimi-K2.6,Traditional games or modern games in developing children's skills,2026-04-27T01:20:48.913236+00:00,Kimi-K2.5 Evaluator,Kimi-K2.5,4.86,5.0,5.0,5.0,5.0,4.5,5.0,4.5
9bbdc7bf9f874237b2ba7dd6de827b03,GLM-5.1,Traditional games or modern games in developing children's skills,2026-04-27T01:20:48.913236+00:00,Kimi-K2.5 Evaluator,Kimi-K2.5,4.29,4.5,4.5,4.5,4.5,4.0,4.0,4.0
3668427ddd794080bcdfceaf1d4f3033,MiniMax-M2.7,Traditional games or modern games in developing children's skills,2026-04-27T01:20:48.913236+00:00,Kimi-K2.5 Evaluator,Kimi-K2.5,4.29,4.5,4.5,4.5,4.5,4.0,4.0,4.0
8a14a78268034ab38394c033355effaa,DeepSeek-V3.2,Traditional games or modern games in developing children's skills,2026-04-27T01:20:48.913236+00:00,Kimi-K2.5 Evaluator,Kimi-K2.5,4.79,5.0,5.0,5.0,5.0,4.5,4.5,4.5
5d95258bb8fb4d8b9b3f3ec595318e63,GPT-5.5,Traditional games or modern games in developing children's skills,2026-04-27T01:20:48.913236+00:00,Kimi-K2.5 Evaluator,Kimi-K2.5,4.07,4.5,4.5,4.5,4.0,3.5,4.0,3.5
defc721b4e2941e59912ee6a6b021639,DeepSeek-V4Pro,Traditional games or modern games in developing children's skills,2026-04-27T01:20:48.913236+00:00,Kimi-K2.5 Evaluator,Kimi-K2.5,4.86,5.0,5.0,5.0,5.0,4.5,5.0,4.5
26dd4bbebea34ee3b58b9feae42830ee,ClaudeOpus4.6,Traditional games or modern games in developing children's skills,2026-04-27T01:20:48.913236+00:00,Kimi-K2.5 Evaluator,Kimi-K2.5,4.29,4.5,4.5,4.5,4.5,4.0,4.0,4.0
069b8f2e277347eabe9fe0a0c92af21c,ClaudeOpus4.7,Traditional games or modern games in developing children's skills,2026-04-27T01:20:48.914971+00:00,Kimi-K2.5 Evaluator,Kimi-K2.5,4.79,5.0,5.0,5.0,5.0,4.5,4.5,4.5
a62734ccb2094bdeb64ec33cc36ef6a8,Gemini3.1Pro,Traditional games or modern games in developing children's skills,2026-04-27T01:20:48.914971+00:00,Kimi-K2.5 Evaluator,Kimi-K2.5,4.79,5.0,5.0,5.0,5.0,4.5,4.5,4.5
5409e52e86cf44e2831f640e381ea7d2,Student,Museums as a form of entertainment or education?,2026-04-27T01:22:19.042005+00:00,Kimi-K2.5 Evaluator,Kimi-K2.5,3.29,4.0,3.5,3.5,3.0,3.0,3.0,3.0
911c61730e3344d0a1d9e28a8d27c05b,ChatGPT-3,Museums as a form of entertainment or education?,2026-04-27T01:22:19.042005+00:00,Kimi-K2.5 Evaluator,Kimi-K2.5,4.36,4.5,4.5,4.5,4.5,4.0,4.0,4.5
5a0dd72f52dd411cafe68d321acab83e,ChatGPT-4,Museums as a form of entertainment or education?,2026-04-27T01:22:19.042005+00:00,Kimi-K2.5 Evaluator,Kimi-K2.5,4.93,5.0,5.0,5.0,5.0,4.5,5.0,5.0
9e330c0490924b1289541050349970e4,Qwen3.6Plus,Museums as a form of entertainment or education?,2026-04-27T01:22:19.042005+00:00,Kimi-K2.5 Evaluator,Kimi-K2.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5
c5e9355896be4243957091eb364aeee3,Kimi-K2.6,Museums as a form of entertainment or education?,2026-04-27T01:22:19.042005+00:00,Kimi-K2.5 Evaluator,Kimi-K2.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5
738a05fae96944a089e4b53312bed002,GLM-5.1,Museums as a form of entertainment or education?,2026-04-27T01:22:19.042005+00:00,Kimi-K2.5 Evaluator,Kimi-K2.5,4.86,5.0,5.0,5.0,5.0,4.5,4.5,5.0
f2f344842861424b9fb738bd6a1cfa35,MiniMax-M2.7,Museums as a form of entertainment or education?,2026-04-27T01:22:19.042005+00:00,Kimi-K2.5 Evaluator,Kimi-K2.5,5.36,5.5,5.5,5.5,5.5,5.0,5.0,5.5
d8bb8f9685934769bfd14f3ebb72c19b,DeepSeek-V3.2,Museums as a form of entertainment or education?,2026-04-27T01:22:19.042005+00:00,Kimi-K2.5 Evaluator,Kimi-K2.5,5.07,5.0,5.0,5.5,5.5,4.5,5.0,5.0
2fcf2521ae344867ba73e03abf6a7e81,GPT-5.5,Museums as a form of entertainment or education?,2026-04-27T01:22:19.042005+00:00,Kimi-K2.5 Evaluator,Kimi-K2.5,4.36,4.5,4.5,4.5,4.5,4.0,4.0,4.5
bdab05a43084493ebe9c0f288a747207,DeepSeek-V4Pro,Museums as a form of entertainment or education?,2026-04-27T01:22:19.042005+00:00,Kimi-K2.5 Evaluator,Kimi-K2.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5
5dd5ce819b8246d88092e9da4ce56dea,ClaudeOpus4.6,Museums as a form of entertainment or education?,2026-04-27T01:22:19.042005+00:00,Kimi-K2.5 Evaluator,Kimi-K2.5,4.86,5.0,5.0,5.0,5.0,4.5,4.5,5.0
6acd5262afbf486a943c6ffaf74ee2f0,ClaudeOpus4.7,Museums as a form of entertainment or education?,2026-04-27T01:22:19.042005+00:00,Kimi-K2.5 Evaluator,Kimi-K2.5,4.86,5.0,5.0,5.0,5.0,4.5,4.5,5.0
0cb1d4ef950d4c61a08cda65a93b84fa,Gemini3.1Pro,Museums as a form of entertainment or education?,2026-04-27T01:22:19.042005+00:00,Kimi-K2.5 Evaluator,Kimi-K2.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5
df35e10240dc498cb1d196b3b9a03783,Student,Everyone Should Go Camping,2026-04-27T01:23:46.803652+00:00,Kimi-K2.5 Evaluator,Kimi-K2.5,4.43,5.0,4.5,5.0,4.5,4.0,4.0,4.0
bd991b12445c48d4992ce6b5ad83867e,ChatGPT-3,Everyone Should Go Camping,2026-04-27T01:23:52.044436+00:00,Kimi-K2.5 Evaluator,Kimi-K2.5,3.93,4.5,4.0,4.5,4.5,3.0,3.5,3.5
453f1a9cfcd5471482a163279e9544e8,ChatGPT-4,Everyone Should Go Camping,2026-04-27T01:23:54.653929+00:00,Kimi-K2.5 Evaluator,Kimi-K2.5,5.0,5.5,5.0,5.0,5.0,4.5,5.0,5.0
a16f62ae351f46618954b74cceeef2f8,Qwen3.6Plus,Everyone Should Go Camping,2026-04-27T01:23:59.376121+00:00,Kimi-K2.5 Evaluator,Kimi-K2.5,5.43,5.5,5.5,5.5,5.5,5.0,5.5,5.5
9bf85aabbde346c3ac6e4362f0a9a866,Kimi-K2.6,Everyone Should Go Camping,2026-04-27T01:24:02.119555+00:00,Kimi-K2.5 Evaluator,Kimi-K2.5,5.36,5.5,5.5,5.5,5.5,5.0,5.0,5.5
db07d697284040e88fe487840abd3281,GLM-5.1,Everyone Should Go Camping,2026-04-27T01:24:06.882901+00:00,Kimi-K2.5 Evaluator,Kimi-K2.5,5.07,5.5,5.0,5.5,5.0,4.5,5.0,5.0
d7a26c2925cb43648469d9a602178618,MiniMax-M2.7,Everyone Should Go Camping,2026-04-27T01:24:12.262629+00:00,Kimi-K2.5 Evaluator,Kimi-K2.5,4.86,5.5,5.0,5.5,5.0,4.0,4.5,4.5
c0c454a6a2fb4924845b6c7f74b1fa9d,DeepSeek-V3.2,Everyone Should Go Camping,2026-04-27T01:24:18.011379+00:00,Kimi-K2.5 Evaluator,Kimi-K2.5,5.21,5.5,5.5,5.5,5.5,4.5,5.0,5.0
9a0360e73d16470b95c450d85d4f379b,GPT-5.5,Everyone Should Go Camping,2026-04-27T01:24:24.169420+00:00,Kimi-K2.5 Evaluator,Kimi-K2.5,4.71,5.0,5.0,5.0,5.0,4.0,4.5,4.5
9578675868e84dca8293733715171438,ClaudeOpus4.6,Everyone Should Go Camping,2026-04-27T01:24:36.961851+00:00,Kimi-K2.5 Evaluator,Kimi-K2.5,4.71,5.0,5.0,5.0,5.0,4.0,4.5,4.5
623e0d06817049b9adb078fd1764e4c9,ClaudeOpus4.7,Everyone Should Go Camping,2026-04-27T01:24:39.491801+00:00,Kimi-K2.5 Evaluator,Kimi-K2.5,5.14,5.5,5.0,5.5,5.5,4.5,5.0,5.0
0d2c01d953aa48009d0385e4d98cea21,Gemini3.1Pro,Everyone Should Go Camping,2026-04-27T01:24:53.120680+00:00,Kimi-K2.5 Evaluator,Kimi-K2.5,5.36,5.5,5.5,5.5,5.5,5.0,5.0,5.5
093ed4e433344bcf8942d7abdf4d6b26,Student,Solve traffic and housing problems by moving companies to the rural areas?,2026-04-27T01:26:51.986283+00:00,Kimi-K2.5 Evaluator,Kimi-K2.5,5.0,5.5,5.0,5.0,5.0,4.5,5.0,5.0
1edc182e094a4cb280fc92ab48860edd,ChatGPT-3,Solve traffic and housing problems by moving companies to the rural areas?,2026-04-27T01:26:51.986283+00:00,Kimi-K2.5 Evaluator,Kimi-K2.5,4.36,4.5,4.5,4.5,4.5,4.0,4.0,4.5
9c1a5202f8d443158f764b441c6fd2a9,ChatGPT-4,Solve traffic and housing problems by moving companies to the rural areas?,2026-04-27T01:26:51.986283+00:00,Kimi-K2.5 Evaluator,Kimi-K2.5,4.5,4.0,4.5,5.0,5.0,4.0,4.5,4.5
36107deb027b4d1e93206fdb6faf9be9,Qwen3.6Plus,Solve traffic and housing problems by moving companies to the rural areas?,2026-04-27T01:26:51.986283+00:00,Kimi-K2.5 Evaluator,Kimi-K2.5,5.43,5.5,5.5,5.5,5.5,5.0,5.5,5.5
3ee4cacaf26b4ca2a574709f3ed79a53,Kimi-K2.6,Solve traffic and housing problems by moving companies to the rural areas?,2026-04-27T01:26:51.986283+00:00,Kimi-K2.5 Evaluator,Kimi-K2.5,5.43,5.5,5.5,5.5,5.5,5.0,5.5,5.5
bb2fa512c28a485dbf7070ff01194a0e,GLM-5.1,Solve traffic and housing problems by moving companies to the rural areas?,2026-04-27T01:26:51.986283+00:00,Kimi-K2.5 Evaluator,Kimi-K2.5,4.07,4.0,4.0,4.5,4.5,3.5,4.0,4.0
015bfaf3a9224b54b84b411a40e9c1c5,MiniMax-M2.7,Solve traffic and housing problems by moving companies to the rural areas?,2026-04-27T01:26:51.986283+00:00,Kimi-K2.5 Evaluator,Kimi-K2.5,5.43,5.5,5.5,5.5,5.5,5.0,5.5,5.5
75d76bb16d5f4837a19d5c74155fea23,DeepSeek-V3.2,Solve traffic and housing problems by moving companies to the rural areas?,2026-04-27T01:26:51.986283+00:00,Kimi-K2.5 Evaluator,Kimi-K2.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5
185b70df1e2344d29493cee577346428,GPT-5.5,Solve traffic and housing problems by moving companies to the rural areas?,2026-04-27T01:26:51.986283+00:00,Kimi-K2.5 Evaluator,Kimi-K2.5,4.86,5.0,5.0,5.0,5.0,4.5,4.5,5.0
9a1fa901eddb40b38c9f6fda30a7480c,DeepSeek-V4Pro,Solve traffic and housing problems by moving companies to the rural areas?,2026-04-27T01:26:51.986283+00:00,Kimi-K2.5 Evaluator,Kimi-K2.5,5.43,5.5,5.5,5.5,5.5,5.0,5.5,5.5
44a58f13918847eb81bb052a404ccdb6,ClaudeOpus4.6,Solve traffic and housing problems by moving companies to the rural areas?,2026-04-27T01:26:51.986283+00:00,Kimi-K2.5 Evaluator,Kimi-K2.5,4.86,5.0,5.0,5.0,5.0,4.5,4.5,5.0
6ee671b8ab6642ab8c3e3d2890ad8b36,ClaudeOpus4.7,Solve traffic and housing problems by moving companies to the rural areas?,2026-04-27T01:26:51.986283+00:00,Kimi-K2.5 Evaluator,Kimi-K2.5,4.86,5.0,5.0,5.0,5.0,4.5,4.5,5.0
5a05e652886f46d4994bf8595a99d491,Gemini3.1Pro,Solve traffic and housing problems by moving companies to the rural areas?,2026-04-27T01:26:51.986283+00:00,Kimi-K2.5 Evaluator,Kimi-K2.5,5.29,5.0,4.5,5.5,5.5,5.5,5.5,5.5
f6cf4ffb6c3f4d2abcf9347e5b1670a0,Student,Giving mobile phones to the unemployed,2026-04-27T01:28:25.552779+00:00,Kimi-K2.5 Evaluator,Kimi-K2.5,3.71,4.0,4.0,4.0,3.5,3.5,3.5,3.5
fa6dd2bb91eb4de881325b39378dcf88,ChatGPT-3,Giving mobile phones to the unemployed,2026-04-27T01:28:30.253211+00:00,Kimi-K2.5 Evaluator,Kimi-K2.5,4.14,4.5,4.0,4.5,4.5,3.5,4.0,4.0
016e1dd212ac4466b8fba7d66cf33ad6,ChatGPT-4,Giving mobile phones to the unemployed,2026-04-27T01:28:38.080896+00:00,Kimi-K2.5 Evaluator,Kimi-K2.5,4.79,5.5,5.0,5.0,5.0,4.0,4.5,4.5
ea9b4d6fa2fe4c2d9987bc8e3d0794b3,Qwen3.6Plus,Giving mobile phones to the unemployed,2026-04-27T01:28:45.643340+00:00,Kimi-K2.5 Evaluator,Kimi-K2.5,5.43,5.5,5.5,5.5,5.5,5.0,5.5,5.5
8722bf0416f14c0681cf08b7fc441bf8,Kimi-K2.6,Giving mobile phones to the unemployed,2026-04-27T01:28:48.322866+00:00,Kimi-K2.5 Evaluator,Kimi-K2.5,5.14,5.5,5.0,5.5,5.5,4.5,5.0,5.0
00caea66ba9447988fe10848e8904a27,GLM-5.1,Giving mobile phones to the unemployed,2026-04-27T01:28:56.284540+00:00,Kimi-K2.5 Evaluator,Kimi-K2.5,4.79,5.0,5.0,5.5,5.0,4.0,4.5,4.5
080d76bff1694d91ae3365a1158d49d8,MiniMax-M2.7,Giving mobile phones to the unemployed,2026-04-27T01:29:03.183323+00:00,Kimi-K2.5 Evaluator,Kimi-K2.5,4.71,5.0,5.0,5.0,5.0,4.0,4.5,4.5
e0f0820ce73643038eabd4b5213f9248,DeepSeek-V3.2,Giving mobile phones to the unemployed,2026-04-27T01:29:09.052985+00:00,Kimi-K2.5 Evaluator,Kimi-K2.5,5.36,5.5,5.5,5.5,5.5,5.0,5.0,5.5
a912a0bb3c85402186b65522bcf00930,GPT-5.5,Giving mobile phones to the unemployed,2026-04-27T01:29:19.343558+00:00,Kimi-K2.5 Evaluator,Kimi-K2.5,4.79,5.0,5.0,5.5,5.0,4.0,4.5,4.5
9892114924e047a5896a6c375334dc90,DeepSeek-V4Pro,Giving mobile phones to the unemployed,2026-04-27T01:29:25.026932+00:00,Kimi-K2.5 Evaluator,Kimi-K2.5,5.07,5.5,5.0,5.5,5.0,4.5,5.0,5.0
f8574f126d824366875ee062238ce95b,ClaudeOpus4.6,Giving mobile phones to the unemployed,2026-04-27T01:29:34.147000+00:00,Kimi-K2.5 Evaluator,Kimi-K2.5,4.71,5.0,5.0,5.0,5.0,4.0,4.5,4.5
8a56e80e2d30441a837f19973cf42676,ClaudeOpus4.7,Giving mobile phones to the unemployed,2026-04-27T01:29:44.951798+00:00,Kimi-K2.5 Evaluator,Kimi-K2.5,5.21,5.5,5.5,5.5,5.5,4.5,5.0,5.0
788e965811ef4437941e43e22735086c,Gemini3.1Pro,Giving mobile phones to the unemployed,2026-04-27T01:29:55.136127+00:00,Kimi-K2.5 Evaluator,Kimi-K2.5,4.86,5.0,5.0,5.0,5.0,4.5,5.0,4.5
ebd53d1925f44ee7b8d8763667af1f07,Student,International sporting occasions help to ease international tensions,2026-04-27T01:30:46.252679+00:00,Kimi-K2.5 Evaluator,Kimi-K2.5,3.29,4.0,3.5,3.5,3.0,3.0,3.0,3.0
e12316e8e41e473da43c58c2f288653d,ChatGPT-3,International sporting occasions help to ease international tensions,2026-04-27T01:30:46.253691+00:00,Kimi-K2.5 Evaluator,Kimi-K2.5,4.36,4.5,4.5,4.5,4.5,4.0,4.0,4.5
157b1af902574f93bdc068ff606a0eb8,ChatGPT-4,International sporting occasions help to ease international tensions,2026-04-27T01:30:46.253691+00:00,Kimi-K2.5 Evaluator,Kimi-K2.5,4.93,5.0,5.0,5.0,5.0,4.5,5.0,5.0
c9e24d92837047b9a7aedad50133308a,Qwen3.6Plus,International sporting occasions help to ease international tensions,2026-04-27T01:30:46.253691+00:00,Kimi-K2.5 Evaluator,Kimi-K2.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5
cdcf48fbc3de4a04b643f45cc4263b33,Kimi-K2.6,International sporting occasions help to ease international tensions,2026-04-27T01:30:46.253691+00:00,Kimi-K2.5 Evaluator,Kimi-K2.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5
00c1118a199b49c2a87d4d1971282eb9,GLM-5.1,International sporting occasions help to ease international tensions,2026-04-27T01:30:46.253691+00:00,Kimi-K2.5 Evaluator,Kimi-K2.5,4.86,5.0,5.0,5.0,5.0,4.5,4.5,5.0
fb8f4fe3c1c7416dba1779851a88f5e3,MiniMax-M2.7,International sporting occasions help to ease international tensions,2026-04-27T01:30:46.253691+00:00,Kimi-K2.5 Evaluator,Kimi-K2.5,4.36,4.5,4.5,4.5,4.5,4.0,4.0,4.5
9a49af1d7c29465f941d3392b592d0fb,DeepSeek-V3.2,International sporting occasions help to ease international tensions,2026-04-27T01:30:46.253691+00:00,Kimi-K2.5 Evaluator,Kimi-K2.5,4.93,5.0,5.0,5.0,5.0,4.5,5.0,5.0
