session,quelle,thema,erstellt,teacher_name,teacher_model,overall_score,themenbezogenheit,logik-des-aufbaus,ausfuehrlichkeit-aussagekraft,sprachbeherrschung,komplexitaet,wortschatz-textverknuepfung,gebrauch-sprachlicher-strukturen
6810e2efce0a4a8fae336ea8e32e654c,GLM-5.1,Locker checks,2026-04-27T05:20:04.920415+00:00,Grok-4.0-Fast Evaluator,x-ai/grok-4.0-fast,4.71,5.0,4.5,5.0,5.0,4.5,4.5,4.5
b3664f7c2f784ffa9251440b526dfb16,MiniMax-M2.7,Locker checks,2026-04-27T05:20:04.920415+00:00,Grok-4.0-Fast Evaluator,x-ai/grok-4.0-fast,5.29,5.5,5.5,5.5,5.5,5.0,5.0,5.0
9cd3aebde902424486bd7049f42fa64c,DeepSeek-V3.2,Locker checks,2026-04-27T05:20:04.920415+00:00,Grok-4.0-Fast Evaluator,x-ai/grok-4.0-fast,5.29,5.5,5.5,5.5,5.5,5.0,5.0,5.0
b7ddabfe58994da8aa716ad49937d7c7,GPT-5.5,Locker checks,2026-04-27T05:20:04.921441+00:00,Grok-4.0-Fast Evaluator,x-ai/grok-4.0-fast,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5
ba732f95189e4ccc89aa4e559f1b4d3b,DeepSeek-V4Pro,Locker checks,2026-04-27T05:20:04.921441+00:00,Grok-4.0-Fast Evaluator,x-ai/grok-4.0-fast,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5
074ca583245c4b66b3973718e2222ef7,ClaudeOpus4.6,Locker checks,2026-04-27T05:20:04.921441+00:00,Grok-4.0-Fast Evaluator,x-ai/grok-4.0-fast,4.79,5.0,5.0,5.0,5.0,4.5,4.5,4.5
8e9d2afb9d9a431e86b80f82d353355e,ClaudeOpus4.7,Locker checks,2026-04-27T05:20:04.921441+00:00,Grok-4.0-Fast Evaluator,x-ai/grok-4.0-fast,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5
89947c4b75e34504a7f9163acb39b2f0,Gemini3.1Pro,Locker checks,2026-04-27T05:20:04.921441+00:00,Grok-4.0-Fast Evaluator,x-ai/grok-4.0-fast,4.86,5.0,4.5,5.0,5.0,5.0,5.0,4.5
102172512b0a4c84be22a3ec71f60210,Student,Why you should exercise,2026-04-27T05:20:12.946305+00:00,Grok-4.0-Fast Evaluator,x-ai/grok-4.0-fast,3.93,5.0,4.0,4.0,3.5,3.5,4.0,3.5
115960dfe61c44528c9f1bc35986dce1,ChatGPT-3,Why you should exercise,2026-04-27T05:20:12.946305+00:00,Grok-4.0-Fast Evaluator,x-ai/grok-4.0-fast,5.5,5.5,5.5,5.5,6.0,5.0,5.5,5.5
24498f4f205447ef86d913a0ee04821e,ChatGPT-4,Why you should exercise,2026-04-27T05:20:12.946305+00:00,Grok-4.0-Fast Evaluator,x-ai/grok-4.0-fast,5.93,6.0,6.0,6.0,6.0,5.5,6.0,6.0
ea5c43c5d4514c85bb83c20c3cb502e4,Qwen3.6Plus,Why you should exercise,2026-04-27T05:20:12.946305+00:00,Grok-4.0-Fast Evaluator,x-ai/grok-4.0-fast,5.57,5.5,5.5,5.5,6.0,5.5,5.5,5.5
52dfb638eedd4e3bb5657d1846fe2cd6,Kimi-K2.6,Why you should exercise,2026-04-27T05:20:12.946305+00:00,Grok-4.0-Fast Evaluator,x-ai/grok-4.0-fast,5.43,5.5,5.0,5.5,6.0,5.0,5.5,5.5
0e601a22ab7c4a71835dc64ad154623d,GLM-5.1,Why you should exercise,2026-04-27T05:20:12.946305+00:00,Grok-4.0-Fast Evaluator,x-ai/grok-4.0-fast,5.36,5.5,5.0,5.5,6.0,5.0,5.0,5.5
043401246a774839a011fcf5318a7bc3,MiniMax-M2.7,Why you should exercise,2026-04-27T05:20:12.946305+00:00,Grok-4.0-Fast Evaluator,x-ai/grok-4.0-fast,5.79,6.0,5.5,6.0,6.0,5.5,5.5,6.0
fd2ee55b59e84f338395a7fc757cfe02,DeepSeek-V3.2,Why you should exercise,2026-04-27T05:20:12.946305+00:00,Grok-4.0-Fast Evaluator,x-ai/grok-4.0-fast,5.36,5.5,5.0,5.5,6.0,5.0,5.0,5.5
eb9d5d446a834c4fb1f7ee17c8ec8337,GPT-5.5,Why you should exercise,2026-04-27T05:20:12.946305+00:00,Grok-4.0-Fast Evaluator,x-ai/grok-4.0-fast,5.0,5.0,5.0,5.0,5.5,4.5,5.0,5.0
c9c168aab3664e1484771f387ff4a6f8,DeepSeek-V4Pro,Why you should exercise,2026-04-27T05:20:12.946305+00:00,Grok-4.0-Fast Evaluator,x-ai/grok-4.0-fast,5.86,6.0,5.5,6.0,6.0,5.5,6.0,6.0
983b8ba0d64b4a64bfaeafae15288226,ClaudeOpus4.6,Why you should exercise,2026-04-27T05:20:12.946305+00:00,Grok-4.0-Fast Evaluator,x-ai/grok-4.0-fast,5.5,5.5,5.5,5.5,6.0,5.0,5.5,5.5
a5c66df9a1994d14944e4ba484bfbf47,ClaudeOpus4.7,Why you should exercise,2026-04-27T05:20:12.946305+00:00,Grok-4.0-Fast Evaluator,x-ai/grok-4.0-fast,5.57,5.5,5.5,5.5,6.0,5.5,5.5,5.5
875c121ac270435c93f0d3071c68c559,Gemini3.1Pro,Why you should exercise,2026-04-27T05:20:12.946305+00:00,Grok-4.0-Fast Evaluator,x-ai/grok-4.0-fast,5.57,5.5,5.0,5.5,6.0,5.5,5.5,6.0
0316282746f6405b83f1f6ab255ecf99,Student,Traditional games or modern games in developing children's skills,2026-04-27T05:20:22.088084+00:00,Grok-4.0-Fast Evaluator,x-ai/grok-4.0-fast,4.79,5.0,5.0,5.0,4.5,4.5,5.0,4.5
ad96ec9aead14644bacb1847a6d123a3,ChatGPT-3,Traditional games or modern games in developing children's skills,2026-04-27T05:20:22.088084+00:00,Grok-4.0-Fast Evaluator,x-ai/grok-4.0-fast,3.79,4.0,4.0,4.0,4.0,3.5,3.5,3.5
64e23f20084c482e88d14890bff7e154,ChatGPT-4,Traditional games or modern games in developing children's skills,2026-04-27T05:20:22.088084+00:00,Grok-4.0-Fast Evaluator,x-ai/grok-4.0-fast,5.07,5.0,5.0,5.0,5.5,5.0,5.0,5.0
3d570df2771342c3bf91c249e118dfb4,Qwen3.6Plus,Traditional games or modern games in developing children's skills,2026-04-27T05:20:22.088084+00:00,Grok-4.0-Fast Evaluator,x-ai/grok-4.0-fast,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5
6ea7cd3408314b5a9924105ffec2ae39,Kimi-K2.6,Traditional games or modern games in developing children's skills,2026-04-27T05:20:22.088084+00:00,Grok-4.0-Fast Evaluator,x-ai/grok-4.0-fast,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5
c785e3260bf843f4988954d0ed3e5ddd,GLM-5.1,Traditional games or modern games in developing children's skills,2026-04-27T05:20:22.088084+00:00,Grok-4.0-Fast Evaluator,x-ai/grok-4.0-fast,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
ce3952939c294aa6af44dc314937e67b,MiniMax-M2.7,Traditional games or modern games in developing children's skills,2026-04-27T05:20:22.088084+00:00,Grok-4.0-Fast Evaluator,x-ai/grok-4.0-fast,4.79,5.0,5.0,5.0,5.0,4.5,4.5,4.5
1460d8c36e68458e855a691131b8b83e,DeepSeek-V3.2,Traditional games or modern games in developing children's skills,2026-04-27T05:20:22.088084+00:00,Grok-4.0-Fast Evaluator,x-ai/grok-4.0-fast,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5
65983ef589a54a9daad3254f35563b20,GPT-5.5,Traditional games or modern games in developing children's skills,2026-04-27T05:20:22.088084+00:00,Grok-4.0-Fast Evaluator,x-ai/grok-4.0-fast,4.29,4.5,4.5,4.5,4.5,4.0,4.0,4.0
ce677af23ba2421abb6d2d3198a299e5,DeepSeek-V4Pro,Traditional games or modern games in developing children's skills,2026-04-27T05:20:22.088084+00:00,Grok-4.0-Fast Evaluator,x-ai/grok-4.0-fast,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5
065004f863e24c59ba9b8a0988a7a5ef,ClaudeOpus4.6,Traditional games or modern games in developing children's skills,2026-04-27T05:20:22.088084+00:00,Grok-4.0-Fast Evaluator,x-ai/grok-4.0-fast,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
fe7d4e7b13cf41bca2b4bbda92d13d31,ClaudeOpus4.7,Traditional games or modern games in developing children's skills,2026-04-27T05:20:22.088084+00:00,Grok-4.0-Fast Evaluator,x-ai/grok-4.0-fast,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
d61c2bd3c9ca4271a6943fb176bd5c4c,Gemini3.1Pro,Traditional games or modern games in developing children's skills,2026-04-27T05:20:22.088084+00:00,Grok-4.0-Fast Evaluator,x-ai/grok-4.0-fast,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
465b71a988924a4b953607dfcd9267fd,Student,Museums as a form of entertainment or education?,2026-04-27T05:20:29.756847+00:00,Grok-4.0-Fast Evaluator,x-ai/grok-4.0-fast,3.64,5.0,4.0,3.5,3.0,3.5,3.5,3.0
830ab8fcbb1441cca13f41bcb3e81908,ChatGPT-3,Museums as a form of entertainment or education?,2026-04-27T05:20:29.756847+00:00,Grok-4.0-Fast Evaluator,x-ai/grok-4.0-fast,4.86,5.5,5.0,5.0,5.0,4.5,4.5,4.5
f3154199b6d8433b9b30ddbbaf7ee8b6,ChatGPT-4,Museums as a form of entertainment or education?,2026-04-27T05:20:29.756847+00:00,Grok-4.0-Fast Evaluator,x-ai/grok-4.0-fast,5.29,5.5,5.5,5.5,5.5,5.0,5.0,5.0
f5d1d844aba447cf97755006951251b3,Qwen3.6Plus,Museums as a form of entertainment or education?,2026-04-27T05:20:29.756847+00:00,Grok-4.0-Fast Evaluator,x-ai/grok-4.0-fast,5.57,6.0,5.5,5.5,5.5,5.5,5.5,5.5
42cd4a09b2fc4c5aba9bc0a9d3f3f248,Kimi-K2.6,Museums as a form of entertainment or education?,2026-04-27T05:20:29.756847+00:00,Grok-4.0-Fast Evaluator,x-ai/grok-4.0-fast,5.43,5.5,5.5,5.5,5.5,5.5,5.5,5.0
4d5d54c4c0d24743af9d90f07a410b6c,GLM-5.1,Museums as a form of entertainment or education?,2026-04-27T05:20:29.756847+00:00,Grok-4.0-Fast Evaluator,x-ai/grok-4.0-fast,5.07,5.5,5.0,5.0,5.0,5.0,5.0,5.0
3008890ff4b1461e86e183f776a80eaa,MiniMax-M2.7,Museums as a form of entertainment or education?,2026-04-27T05:20:29.756847+00:00,Grok-4.0-Fast Evaluator,x-ai/grok-4.0-fast,5.29,5.5,5.5,5.5,5.5,5.0,5.0,5.0
85ee0627d94040cda66166cfb81c3cf4,DeepSeek-V3.2,Museums as a form of entertainment or education?,2026-04-27T05:20:29.756847+00:00,Grok-4.0-Fast Evaluator,x-ai/grok-4.0-fast,5.43,5.5,5.5,5.5,5.5,5.5,5.5,5.0
922c0f827fba42179890cbb05af305b7,GPT-5.5,Museums as a form of entertainment or education?,2026-04-27T05:20:29.756847+00:00,Grok-4.0-Fast Evaluator,x-ai/grok-4.0-fast,4.79,5.0,5.0,5.0,5.0,4.5,4.5,4.5
68e964ae84b74b6a8be3d0c286a17a07,DeepSeek-V4Pro,Museums as a form of entertainment or education?,2026-04-27T05:20:29.756847+00:00,Grok-4.0-Fast Evaluator,x-ai/grok-4.0-fast,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5
8024904a3f9c450680858049a68fc567,ClaudeOpus4.6,Museums as a form of entertainment or education?,2026-04-27T05:20:29.756847+00:00,Grok-4.0-Fast Evaluator,x-ai/grok-4.0-fast,5.07,5.5,5.0,5.0,5.0,5.0,5.0,5.0
0f50b890ff614c148321667396907b80,ClaudeOpus4.7,Museums as a form of entertainment or education?,2026-04-27T05:20:29.756847+00:00,Grok-4.0-Fast Evaluator,x-ai/grok-4.0-fast,5.29,5.5,5.5,5.5,5.5,5.0,5.0,5.0
eff1ae78a4424c639809718395742661,Gemini3.1Pro,Museums as a form of entertainment or education?,2026-04-27T05:20:29.756847+00:00,Grok-4.0-Fast Evaluator,x-ai/grok-4.0-fast,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5
daf2b53b1faa41ad970fbb1e7f2cdf86,Student,Everyone Should Go Camping,2026-04-27T05:20:39.574596+00:00,Grok-4.0-Fast Evaluator,x-ai/grok-4.0-fast,5.14,6.0,5.5,5.0,5.0,4.5,5.0,5.0
6d0cacdaf1814b079fdab738341fb7d8,ChatGPT-3,Everyone Should Go Camping,2026-04-27T05:20:39.574596+00:00,Grok-4.0-Fast Evaluator,x-ai/grok-4.0-fast,4.14,4.0,4.0,4.5,5.0,3.5,4.0,4.0
7de882f2d6b74eeba3be0db7b7860f06,ChatGPT-4,Everyone Should Go Camping,2026-04-27T05:20:39.574596+00:00,Grok-4.0-Fast Evaluator,x-ai/grok-4.0-fast,5.5,5.5,5.5,5.5,6.0,5.0,5.5,5.5
899e55547e7e417c9b6bd4a102a76a25,Qwen3.6Plus,Everyone Should Go Camping,2026-04-27T05:20:39.574596+00:00,Grok-4.0-Fast Evaluator,x-ai/grok-4.0-fast,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
c80284f5faef478f886ab6f3285c61f2,Kimi-K2.6,Everyone Should Go Camping,2026-04-27T05:20:39.574596+00:00,Grok-4.0-Fast Evaluator,x-ai/grok-4.0-fast,5.36,5.5,5.5,5.5,5.5,5.0,5.5,5.0
f478fc31e6484c9386df465b9f39171b,GLM-5.1,Everyone Should Go Camping,2026-04-27T05:20:39.574596+00:00,Grok-4.0-Fast Evaluator,x-ai/grok-4.0-fast,5.0,5.0,5.0,5.0,5.5,4.5,5.0,5.0
7c8271ed1c51414b9dafdccfd89cf714,MiniMax-M2.7,Everyone Should Go Camping,2026-04-27T05:20:39.574596+00:00,Grok-4.0-Fast Evaluator,x-ai/grok-4.0-fast,5.29,5.5,5.5,5.5,5.5,5.0,5.0,5.0
c4120b6e50b440a0a9089b0ad202daec,DeepSeek-V3.2,Everyone Should Go Camping,2026-04-27T05:20:39.574596+00:00,Grok-4.0-Fast Evaluator,x-ai/grok-4.0-fast,5.0,5.0,5.0,5.0,5.5,4.5,5.0,5.0
6a741a3302044ba0b6cb2fc9feed6b58,GPT-5.5,Everyone Should Go Camping,2026-04-27T05:20:39.574596+00:00,Grok-4.0-Fast Evaluator,x-ai/grok-4.0-fast,4.57,4.5,4.5,5.0,5.0,4.0,4.5,4.5
cf2b5f0e69f846dfbe6bf98fa1161c32,DeepSeek-V4Pro,Everyone Should Go Camping,2026-04-27T05:20:39.574596+00:00,Grok-4.0-Fast Evaluator,x-ai/grok-4.0-fast,5.57,5.5,5.5,5.5,6.0,5.5,5.5,5.5
94c9c28f694e492ca82dcefdc78fef2a,ClaudeOpus4.6,Everyone Should Go Camping,2026-04-27T05:20:39.574596+00:00,Grok-4.0-Fast Evaluator,x-ai/grok-4.0-fast,5.29,5.5,5.5,5.5,5.5,5.0,5.0,5.0
60e509cbe2624f67bef53d1e0d280a94,ClaudeOpus4.7,Everyone Should Go Camping,2026-04-27T05:20:39.574596+00:00,Grok-4.0-Fast Evaluator,x-ai/grok-4.0-fast,5.21,5.0,5.0,5.5,5.5,5.0,5.5,5.0
7c790756ac644de3bdc6eae5d4698b74,Gemini3.1Pro,Everyone Should Go Camping,2026-04-27T05:20:39.574596+00:00,Grok-4.0-Fast Evaluator,x-ai/grok-4.0-fast,5.07,5.0,4.0,5.0,5.5,5.0,5.5,5.5
a394be7ce84d4d10ba967cc8c95879f5,Student,Solve traffic and housing problems by moving companies to the rural areas?,2026-04-27T05:20:46.107783+00:00,Grok-4.0-Fast Evaluator,x-ai/grok-4.0-fast,4.36,5.0,4.5,4.5,4.0,4.0,4.5,4.0
a7622247d7304e40a33cf77261e4bed3,ChatGPT-3,Solve traffic and housing problems by moving companies to the rural areas?,2026-04-27T05:20:46.107783+00:00,Grok-4.0-Fast Evaluator,x-ai/grok-4.0-fast,4.93,5.0,5.0,5.0,5.0,4.5,5.0,5.0
3bb65bc3403d4cdda010ce9558b26f38,ChatGPT-4,Solve traffic and housing problems by moving companies to the rural areas?,2026-04-27T05:20:46.107783+00:00,Grok-4.0-Fast Evaluator,x-ai/grok-4.0-fast,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5
89770fe58b0541948276e787f373851e,Qwen3.6Plus,Solve traffic and housing problems by moving companies to the rural areas?,2026-04-27T05:20:46.107783+00:00,Grok-4.0-Fast Evaluator,x-ai/grok-4.0-fast,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5
bb144561c28347608c5933773654f144,Kimi-K2.6,Solve traffic and housing problems by moving companies to the rural areas?,2026-04-27T05:20:46.107783+00:00,Grok-4.0-Fast Evaluator,x-ai/grok-4.0-fast,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5
8eb416a944134fc89b1659eb45c71c5d,GLM-5.1,Solve traffic and housing problems by moving companies to the rural areas?,2026-04-27T05:20:46.107783+00:00,Grok-4.0-Fast Evaluator,x-ai/grok-4.0-fast,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
a9d76886a3bd4d729d48bd84a07b704c,MiniMax-M2.7,Solve traffic and housing problems by moving companies to the rural areas?,2026-04-27T05:20:46.107783+00:00,Grok-4.0-Fast Evaluator,x-ai/grok-4.0-fast,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5
c0bb565e96d6450ca7e407fd051a905b,DeepSeek-V3.2,Solve traffic and housing problems by moving companies to the rural areas?,2026-04-27T05:20:46.107783+00:00,Grok-4.0-Fast Evaluator,x-ai/grok-4.0-fast,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5
94d0c956d0ba4e2d8963e7d0229aceb1,GPT-5.5,Solve traffic and housing problems by moving companies to the rural areas?,2026-04-27T05:20:46.107783+00:00,Grok-4.0-Fast Evaluator,x-ai/grok-4.0-fast,4.93,5.0,5.0,5.0,5.0,4.5,5.0,5.0
52c6bbb4e4f847f1bcbeab2893f45fed,DeepSeek-V4Pro,Solve traffic and housing problems by moving companies to the rural areas?,2026-04-27T05:20:46.107783+00:00,Grok-4.0-Fast Evaluator,x-ai/grok-4.0-fast,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5
2abc7034dde449aaa16878d81dd2daf0,ClaudeOpus4.6,Solve traffic and housing problems by moving companies to the rural areas?,2026-04-27T05:20:46.107783+00:00,Grok-4.0-Fast Evaluator,x-ai/grok-4.0-fast,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
f7cf77f143514e8d8ba1978d1c5978fa,ClaudeOpus4.7,Solve traffic and housing problems by moving companies to the rural areas?,2026-04-27T05:20:46.107783+00:00,Grok-4.0-Fast Evaluator,x-ai/grok-4.0-fast,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5
f0aa38814cfe469da7e5b2b82b68debf,Gemini3.1Pro,Solve traffic and housing problems by moving companies to the rural areas?,2026-04-27T05:20:46.107783+00:00,Grok-4.0-Fast Evaluator,x-ai/grok-4.0-fast,4.86,4.5,4.5,5.0,5.0,5.0,5.0,5.0
4fc3e545aaa649bebee9c513133ee35a,Student,Giving mobile phones to the unemployed,2026-04-27T05:20:55.752020+00:00,Grok-4.0-Fast Evaluator,x-ai/grok-4.0-fast,3.5,4.0,3.5,4.0,3.5,3.0,3.5,3.0
5d333cd3cfae470681a3f0f2226eaaaa,ChatGPT-3,Giving mobile phones to the unemployed,2026-04-27T05:20:55.752020+00:00,Grok-4.0-Fast Evaluator,x-ai/grok-4.0-fast,4.71,5.0,5.0,5.0,5.0,4.0,4.5,4.5
511e4c058d4d4cfb8d7a4268fbec3b3f,ChatGPT-4,Giving mobile phones to the unemployed,2026-04-27T05:20:55.752020+00:00,Grok-4.0-Fast Evaluator,x-ai/grok-4.0-fast,5.79,6.0,6.0,5.5,6.0,5.5,6.0,5.5
a45de1ce74fc44758984a1d85d258231,Qwen3.6Plus,Giving mobile phones to the unemployed,2026-04-27T05:20:55.752020+00:00,Grok-4.0-Fast Evaluator,x-ai/grok-4.0-fast,5.36,5.5,5.5,5.5,5.5,5.0,5.5,5.0
24387c5a5aaa4c52908f9b0d37b8ce56,Kimi-K2.6,Giving mobile phones to the unemployed,2026-04-27T05:20:55.752020+00:00,Grok-4.0-Fast Evaluator,x-ai/grok-4.0-fast,5.29,5.5,5.5,5.5,5.5,5.0,5.0,5.0
8953dd50549247af8a6d17791e96172b,GLM-5.1,Giving mobile phones to the unemployed,2026-04-27T05:20:55.752020+00:00,Grok-4.0-Fast Evaluator,x-ai/grok-4.0-fast,4.79,5.0,5.0,5.0,5.0,4.5,4.5,4.5
2484962eb98e44f9bf4293ca489ba9cc,MiniMax-M2.7,Giving mobile phones to the unemployed,2026-04-27T05:20:55.752020+00:00,Grok-4.0-Fast Evaluator,x-ai/grok-4.0-fast,5.29,5.5,5.5,5.5,5.5,5.0,5.0,5.0
8e530ca2ed7e4c589ac206b4bfe32bfe,DeepSeek-V3.2,Giving mobile phones to the unemployed,2026-04-27T05:20:55.752020+00:00,Grok-4.0-Fast Evaluator,x-ai/grok-4.0-fast,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5
cb6afe1d5d724ab0be62b059df12874b,GPT-5.5,Giving mobile phones to the unemployed,2026-04-27T05:20:55.752020+00:00,Grok-4.0-Fast Evaluator,x-ai/grok-4.0-fast,5.29,5.5,5.5,5.5,5.5,5.0,5.0,5.0
d239d55ad93f4e96ac0bd7e9c3466d33,DeepSeek-V4Pro,Giving mobile phones to the unemployed,2026-04-27T05:20:55.752020+00:00,Grok-4.0-Fast Evaluator,x-ai/grok-4.0-fast,5.86,6.0,6.0,6.0,6.0,5.5,6.0,5.5
a803149ea22f49ca95e59d387a78d1ba,ClaudeOpus4.6,Giving mobile phones to the unemployed,2026-04-27T05:20:55.753033+00:00,Grok-4.0-Fast Evaluator,x-ai/grok-4.0-fast,4.79,5.0,5.0,5.0,5.0,4.5,4.5,4.5
9d81b50390cf480d82550d19ac845c24,ClaudeOpus4.7,Giving mobile phones to the unemployed,2026-04-27T05:20:55.753033+00:00,Grok-4.0-Fast Evaluator,x-ai/grok-4.0-fast,4.86,5.0,5.0,5.0,5.0,4.5,5.0,4.5
b9995a9e463a42588460b0ff3e88f6f1,Gemini3.1Pro,Giving mobile phones to the unemployed,2026-04-27T05:20:55.753033+00:00,Grok-4.0-Fast Evaluator,x-ai/grok-4.0-fast,5.36,5.0,4.5,5.5,6.0,5.5,5.5,5.5
149971fcf00546ea83da42b75883a79e,Student,International sporting occasions help to ease international tensions,2026-04-27T05:21:04.298197+00:00,Grok-4.0-Fast Evaluator,x-ai/grok-4.0-fast,2.57,3.5,3.0,2.5,2.0,2.5,2.5,2.0
782e03f4237a4c658fcc1670403591f9,ChatGPT-3,International sporting occasions help to ease international tensions,2026-04-27T05:21:04.298197+00:00,Grok-4.0-Fast Evaluator,x-ai/grok-4.0-fast,4.93,5.0,5.0,5.0,5.0,4.5,5.0,5.0
